ra,dec,j_m,h_m,k_m
129.787957,-55.790146,5.017,4.053,3.603
93.965918,-12.143659,5.193,4.17,3.603
98.31685,-23.067196,4.668,3.757,3.603
275.303002,-8.302238,5.107,3.956,3.603
284.682895,-43.125214,5.038,3.822,3.603
270.394196,24.966127,4.696,3.762,3.603
257.732302,-51.05864,4.924,3.828,3.603
118.35238,-51.839443,4.873,3.984,3.603
170.226699,-55.743797,7.629,5.659,3.603
323.691282,18.32897,4.422,3.781,3.603
183.614972,-53.876362,5.122,3.876,3.603
222.98697,-57.139305,4.978,3.865,3.603
250.939154,60.831043,4.789,3.865,3.603
308.024595,62.490589,4.736,3.841,3.603
281.404875,-35.335709,5.229,3.941,3.603
130.778665,-45.561745,4.65,3.739,3.603
268.302013,-32.032299,4.432,3.646,3.603
261.276014,-24.243696,4.247,3.656,3.604
91.71064,-67.283325,4.463,3.65,3.604
59.718379,-5.469908,4.248,3.617,3.604
89.656501,-44.034523,4.244,3.613,3.604
136.245635,22.461143,4.93,3.852,3.604
204.28575,-42.781319,4.706,3.73,3.604
247.482143,-36.655712,5.24,3.986,3.604
7.454243,-32.115959,4.365,3.628,3.604
18.60318,54.58783,5.053,4.058,3.604
347.192024,39.167755,4.719,3.855,3.604
348.657364,60.921345,5.027,4.187,3.604
176.931254,-57.853413,5.201,4.084,3.604
78.333191,53.911659,5.134,4.045,3.604
321.319446,-64.912384,4.94,3.816,3.604
248.813783,2.782909,4.957,3.809,3.604
276.207137,-28.678852,5.211,4.291,3.605
289.813369,-38.773258,4.746,3.723,3.605
86.894442,25.568649,4.208,3.743,3.605
155.944871,-46.529835,4.721,3.803,3.605
128.863457,-42.610584,4.99,3.945,3.605
318.406955,45.315769,4.964,3.917,3.605
268.080042,-16.969507,4.754,3.76,3.605
250.176489,-47.599934,6.126,4.477,3.605
138.352776,-70.22776,5.078,3.902,3.605
168.055213,22.055403,4.782,3.936,3.605
321.433447,83.43512,4.722,3.878,3.605
267.538516,9.848291,4.614,3.716,3.605
252.378607,-60.897804,5.54,4.441,3.605
201.161393,-64.784218,5.418,4.285,3.605
287.154072,-0.080398,5.286,4.106,3.605
140.765698,-21.938354,4.89,3.841,3.605
207.856303,-27.633198,4.928,3.785,3.606
186.01654,-26.014009,4.839,3.761,3.606
128.47904,-6.091798,5.572,4.452,3.606
120.528614,-26.214067,5.041,3.882,3.606
275.232263,-14.654231,5.083,3.861,3.606
296.047343,-41.857513,5.006,3.904,3.606
330.850669,57.557457,4.941,3.911,3.606
198.53251,-54.858021,4.876,3.798,3.606
37.013371,51.72543,4.892,3.921,3.606
216.857516,-60.943016,5.02,3.994,3.606
169.174365,49.476215,4.212,3.661,3.606
306.074079,-11.604634,4.848,3.751,3.606
309.782468,10.086245,4.113,3.644,3.606
291.508562,3.515834,5.245,4.24,3.606
206.124254,-16.179054,4.158,3.71,3.606
253.204182,-14.354144,5.098,3.902,3.606
119.289023,21.319441,5.059,4.054,3.606
229.602129,20.572752,4.295,3.668,3.606
270.797981,-23.02813,5.552,4.195,3.607
291.533424,-23.47621,5.038,4.185,3.607
295.614422,28.241177,5.078,3.985,3.607
67.668039,-35.6535,4.257,3.632,3.607
108.65173,-40.322678,4.868,3.933,3.607
292.67158,43.037727,4.983,4.04,3.607
244.191627,-8.429836,5.051,3.876,3.607
252.245356,-11.406301,5.29,3.934,3.607
255.055176,-10.616772,6.048,4.63,3.607
24.041555,37.607437,4.726,3.808,3.607
175.624956,-49.83847,4.703,3.733,3.607
252.612113,-46.544357,5.179,3.96,3.607
326.252125,-26.490686,4.514,4.15,3.607
3.307564,-37.822891,4.697,3.765,3.607
279.822796,-50.2659,5.025,3.839,3.607
89.456811,36.470402,4.74,3.887,3.607
267.812646,-76.690071,4.919,3.824,3.607
24.367084,-84.769592,4.291,3.666,3.607
314.942841,58.933598,4.791,3.839,3.607
203.17373,-53.83099,4.887,3.913,3.607
269.834302,-22.663315,5.658,4.254,3.608
69.834495,16.754128,4.894,3.798,3.608
287.786112,-0.258319,5.059,3.893,3.608
118.879634,-13.366081,5.183,4.155,3.608
223.595262,-11.898363,4.231,3.635,3.608
282.895711,52.975021,4.273,3.827,3.608
105.047913,56.119053,4.767,3.851,3.608
271.899425,8.015487,5.198,4.029,3.608
350.313169,-13.26939,4.753,3.687,3.608
45.217166,-50.642227,4.7,3.874,3.608
17.710028,31.329311,4.944,3.886,3.608
189.812268,-64.334412,5.245,4.168,3.608
336.50099,-70.157616,5.047,4.121,3.608
296.802824,20.971785,5.232,4.061,3.608
183.922768,72.551186,4.337,3.754,3.608
125.25274,-30.004913,4.973,3.854,3.609
312.059107,36.876938,5.002,4.183,3.609
147.147211,46.020977,3.961,3.725,3.609
137.258499,-44.337959,5.151,3.9,3.609
268.750711,-43.776619,5.19,3.922,3.609
291.811518,7.070211,7.139,5.148,3.609
204.703956,-57.622723,4.433,3.671,3.609
186.202648,46.693653,4.861,3.889,3.609
326.796076,52.677551,5.033,3.949,3.609
247.47214,-12.028494,5.096,3.871,3.609
333.355569,-1.653867,4.702,3.779,3.609
268.6622,-25.8477,5.524,4.282,3.61
306.63889,41.222115,4.821,4.071,3.61
203.022793,-30.468527,4.847,3.813,3.61
88.345257,-42.921295,4.411,3.641,3.61
172.767314,-45.174191,5.045,3.932,3.61
173.555269,-39.939861,4.806,3.781,3.61
352.965249,-41.752369,4.434,3.714,3.61
218.4253,-55.961056,4.874,3.776,3.61
170.371977,3.937421,4.666,3.78,3.61
284.578503,-0.838524,5.054,3.989,3.61
219.972102,-51.911636,5.071,3.963,3.61
285.150309,-19.658276,4.694,3.752,3.61
143.91701,-22.507339,4.751,3.904,3.61
268.254807,-31.485725,5.518,4.258,3.61
80.235926,19.81435,4.163,3.615,3.611
91.702734,23.638596,4.424,3.682,3.611
118.10133,-5.116849,5.001,3.858,3.611
249.657868,30.856848,4.873,3.967,3.611
306.354043,39.567543,5.209,4.289,3.611
232.419621,-51.68681,5.137,3.971,3.611
277.751955,-21.525955,4.951,3.768,3.611
85.72231,-59.621986,4.989,3.853,3.611
225.047212,-77.160553,4.29,3.695,3.611
37.208861,49.611301,4.718,3.946,3.611
198.563072,-59.103184,3.936,3.565,3.611
232.68179,-69.929161,5.241,4.275,3.611
81.712432,71.970566,4.883,3.922,3.611
188.041344,-27.566225,4.703,3.741,3.611
278.505849,-82.296928,4.963,3.858,3.611
350.308723,9.43536,4.89,3.911,3.611
207.277286,-35.262779,4.994,3.972,3.612
203.699206,37.182438,3.848,3.652,3.612
297.522927,31.533955,4.951,3.883,3.612
150.254704,-47.174679,4.938,3.95,3.612
4.760915,41.627899,4.849,3.994,3.612
337.0068,45.746456,5.029,4.002,3.612
244.922706,-43.630348,5.913,4.473,3.612
249.881137,-45.357983,5.205,4.046,3.612
181.487995,-59.607452,5.19,4.033,3.612
160.922486,-78.208611,4.975,3.873,3.612
211.201316,-63.112381,5.632,4.413,3.612
193.02894,-63.439369,4.669,3.736,3.612
242.765064,-39.849541,5.185,4.197,3.612
254.278268,14.673592,4.818,3.835,3.612
254.949239,10.915457,4.549,3.711,3.612
276.132724,-14.49998,5.451,4.012,3.612
260.035519,1.296877,4.886,4.074,3.612
291.700396,11.35465,5.466,4.544,3.612
357.138027,68.837143,4.961,4.116,3.612
271.903077,-16.94154,4.957,3.98,3.612
287.999829,-2.035164,5.389,4.178,3.613
259.479018,-30.184986,5.395,4.32,3.613
279.337736,-3.700567,5.165,4.011,3.613
236.695102,-5.045375,4.953,3.872,3.613
203.412184,-30.631935,4.805,3.807,3.613
20.466464,50.122017,4.216,3.777,3.613
78.797596,59.405697,4.312,3.695,3.613
91.373649,-55.220722,5.011,3.896,3.613
130.135621,10.924099,4.578,3.76,3.613
183.209689,-59.321907,5.531,4.345,3.613
55.69616,48.433372,5.212,4.125,3.613
194.241684,67.242859,4.496,3.734,3.613
291.110833,-71.816147,4.839,3.823,3.613
300.085828,11.036871,5.051,3.881,3.613
292.421501,18.702091,5.666,4.355,3.613
191.266039,23.593737,4.747,3.777,3.613
85.896857,21.873991,4.848,3.886,3.614
287.217675,-2.287184,4.511,3.707,3.614
148.430352,-21.844852,4.989,3.861,3.614
301.783324,30.396887,5.248,4.074,3.614
131.077953,-37.526871,4.54,3.687,3.614
28.740224,37.128281,4.221,3.658,3.614
80.621143,47.049267,5.403,4.336,3.614
160.725871,55.890812,4.746,3.807,3.614
187.864724,-50.962212,4.813,3.857,3.614
19.350514,31.744581,4.303,3.738,3.614
35.559054,50.084534,5.673,4.593,3.614
344.012307,74.88372,5.076,4.02,3.614
316.164312,-64.047577,4.761,3.782,3.614
267.620259,-48.285564,4.371,3.63,3.614
298.622037,47.913769,4.81,3.85,3.614
265.498225,10.633052,4.623,3.803,3.614
257.20129,-13.127027,4.749,3.692,3.614
280.39812,-13.149581,5,3.958,3.614
270.716251,-21.986767,5.021,3.853,3.615
123.977002,-20.532869,4.981,3.778,3.615
266.260939,-5.210163,5.205,4.194,3.615
230.343627,-41.277065,4.922,3.898,3.615
119.668614,-15.247329,4.881,3.883,3.615
224.676024,-58.269543,5.997,4.551,3.615
243.849858,-42.899426,4.303,3.614,3.615
282.016092,-9.472615,5.137,4.034,3.615
280.677379,-10.123394,5.234,4.096,3.615
314.815111,35.567543,5.142,4.071,3.615
180.618721,-71.488968,4.326,3.626,3.615
168.066757,-56.216087,4.694,3.803,3.615
315.678482,-23.781952,4.989,3.86,3.615
114.272236,-14.913158,4.915,3.794,3.615
244.701351,-62.429688,4.98,3.842,3.615
301.84918,-29.720865,4.514,3.687,3.615
315.608303,-12.447033,4.707,3.766,3.615
303.177366,-31.069202,5.07,3.904,3.615
264.787893,-31.67815,6.318,4.388,3.616
93.823889,-18.477221,4.343,3.687,3.616
129.579165,32.802006,4.438,3.708,3.616
158.830094,-2.629942,4.846,3.928,3.616
304.756498,29.579649,4.92,4.015,3.616
249.546989,-47.245308,5.113,3.992,3.616
76.550594,59.021351,4.415,3.767,3.616
279.569398,-11.391569,5.407,3.724,3.616
27.91587,61.349728,5.091,3.974,3.616
326.180225,62.77356,5.178,4.039,3.616
286.232761,19.268854,4.433,3.801,3.616
30.511545,2.763757,3.75,3.58,3.616
324.88502,67.852676,5.064,4.005,3.616
91.63856,-16.895931,4.889,3.864,3.616
103.140888,-16.607689,4.919,3.814,3.617
156.756047,36.431828,4.733,3.868,3.617
287.699985,38.974041,5.079,3.976,3.617
230.847139,-2.901805,5.114,3.871,3.617
275.10335,-11.02226,5.713,4.47,3.617
251.457793,-43.643085,4.787,3.786,3.617
282.353245,-45.061691,5.289,4.092,3.617
140.616264,-34.109226,4.914,3.779,3.617
201.459973,-59.859753,5.187,3.949,3.617
351.471974,73.677628,5.114,4.071,3.617
313.941047,52.536449,5.454,4.2,3.617
242.46321,-62.200516,4.972,3.861,3.617
92.727986,30.230923,5.194,4.168,3.618
269.301164,35.118732,4.977,3.904,3.618
128.168809,-47.04211,4.572,3.731,3.618
273.300745,-17.468857,5.248,3.935,3.618
64.877341,30.883238,4.7,3.808,3.618
284.788103,10.394403,5.289,4.212,3.618
181.643573,-52.360462,5.116,3.961,3.618
66.88534,30.939777,5.131,4.039,3.618
77.935502,8.608419,4.772,3.911,3.618
210.812467,-65.992607,5.132,4.094,3.618
262.666144,24.041313,4.767,3.835,3.618
307.292784,34.964622,5.838,4.445,3.618
131.518786,33.586823,4.609,3.774,3.619
125.470576,-31.020813,5.214,4.367,3.619
222.565202,-7.864655,4.773,3.865,3.619
140.027819,-42.502659,5.289,3.931,3.619
272.589428,-59.310677,4.745,3.735,3.619
293.732458,6.233957,4.924,3.871,3.619
231.838929,-53.419449,5.487,4.179,3.619
286.561448,0.040324,5.642,4.334,3.619
53.063397,-65.414375,4.604,3.772,3.619
309.876169,63.23085,5.254,4.09,3.619
198.10676,-57.000229,4.999,3.841,3.619
201.87514,-60.517704,4.947,4.062,3.619
214.956257,-61.748569,4.902,3.95,3.619
196.444777,39.604286,4.571,3.823,3.619
267.329325,1.961364,3.534,3.129,3.619
232.197249,-54.304432,4.974,4.028,3.619
127.360741,-12.847732,4.729,3.743,3.619
350.441738,12.595811,4.92,3.905,3.619
201.108305,-51.875149,4.431,3.678,3.619
266.714242,-29.893354,5.129,3.878,3.619
254.033713,-30.318426,5.016,3.878,3.62
283.669613,-49.203224,5.287,4.273,3.62
255.704183,-43.12952,5.811,4.221,3.62
230.534539,-47.927711,3.89,3.572,3.62
264.237892,68.757858,3.826,3.696,3.62
126.149493,-70.379372,4.757,3.808,3.62
328.311613,25.759192,4.849,3.936,3.62
301.259633,52.289093,5.022,3.947,3.62
305.451671,21.725277,4.866,3.993,3.62
306.792507,35.097214,5.155,4.052,3.62
316.50213,62.92178,4.559,3.687,3.62
354.921445,-66.253761,4.475,3.708,3.62
128.711092,-12.514178,4.882,3.878,3.62
359.38743,-82.169838,4.262,3.602,3.62
352.989937,-1.085903,4.391,3.635,3.621
263.008636,-35.126392,6.124,4.522,3.621
75.333829,38.834618,4.892,3.879,3.621
95.974686,40.808697,4.633,3.758,3.621
341.394477,51.322975,4.92,3.761,3.621
337.673884,54.89764,4.76,3.919,3.621
23.530251,65.188492,5.047,4.036,3.621
161.056241,-59.611053,5.88,4.489,3.621
236.395456,-66.315773,5.012,3.839,3.621
214.408461,-62.000423,5.266,4.179,3.621
110.481114,46.226337,4.821,4.034,3.621
283.856645,16.288551,4.963,4.059,3.621
133.128198,-13.232948,4.281,3.623,3.621
189.229366,-15.722115,4.84,3.807,3.621
240.099012,-12.34932,5.641,4.552,3.621
47.51908,31.798445,5.021,3.941,3.622
283.65396,33.094906,4.787,3.834,3.622
125.097777,-33.776047,4.852,3.83,3.622
159.30354,-31.762688,4.595,3.685,3.622
301.781846,-9.166929,5.101,3.927,3.622
288.664788,-45.193554,4.212,3.723,3.622
280.62811,0.118279,5.957,4.53,3.622
234.570092,-53.064564,5.652,4.513,3.622
321.166071,-31.479067,4.971,3.773,3.622
231.122669,37.377232,3.782,3.722,3.622
11.727515,63.934959,5.581,4.289,3.622
168.277814,-56.410069,4.734,3.745,3.622
103.99404,71.882797,4.77,3.907,3.622
237.18929,-64.893219,4.926,3.789,3.622
321.983922,63.35841,5.171,4.086,3.622
112.285248,55.17712,4.963,3.989,3.622
308.216636,18.041866,4.885,3.914,3.622
266.973154,2.707284,3.587,3.661,3.622
271.514768,-17.298096,5.36,4.203,3.622
225.677736,-25.088549,4.927,3.797,3.622
81.255116,-14.272594,4.879,3.832,3.622
67.298912,9.945384,5.387,4.301,3.622
269.612819,-22.512894,5.68,4.299,3.623
66.948562,22.355518,5.006,3.895,3.623
57.617117,27.668297,5.004,4.032,3.623
34.035064,34.305756,4.871,3.914,3.623
170.400776,32.04311,4.728,3.797,3.623
74.436112,-33.069004,4.571,3.793,3.623
121.821313,-41.73539,4.835,3.787,3.623
194.629053,-12.513306,4.863,3.761,3.623
141.571783,-33.337227,4.842,3.832,3.623
215.814,-47.416965,4.348,3.662,3.623
253.157532,-44.761646,5.596,4.241,3.623
179.52282,52.594803,5.068,3.992,3.623
327.527569,35.568951,5.002,3.989,3.623
189.983062,-26.671391,4.976,4.024,3.623
203.822684,-65.321243,5.113,4.209,3.623
253.446367,-50.961758,5.252,4.227,3.623
298.956139,28.053501,4.958,3.98,3.623
58.384385,-5.015839,4.79,3.854,3.623
6.794073,63.556808,5.006,4.197,3.623
301.341761,7.763842,5.099,4.03,3.623
322.112718,-2.188193,5.073,3.917,3.624
103.709968,-31.702887,5.004,3.861,3.624
316.658516,41.28846,5.373,4.223,3.624
16.020137,63.286278,5.111,3.982,3.624
189.739785,58.483372,4.792,4.004,3.624
18.312327,57.589279,4.894,3.967,3.624
179.849741,1.826719,4.628,3.769,3.624
58.36783,49.110817,5.053,4.022,3.624
252.251618,12.881948,4.848,3.899,3.624
309.224233,-81.219719,4.887,3.836,3.624
296.627613,44.933727,5.02,4.008,3.624
12.237213,12.879737,5.008,3.895,3.624
153.855297,-5.253262,5.024,3.89,3.625
90.605277,68.477928,4.643,3.822,3.625
270.758443,28.494219,4.76,3.83,3.625
138.431286,-20.365414,5.042,3.907,3.625
20.052559,-60.074257,4.619,3.786,3.625
195.102412,-72.081505,5.066,4.139,3.625
64.226385,57.241123,4.976,3.794,3.625
313.967083,42.40889,5.453,4.187,3.625
94.149143,13.881425,5.161,4.034,3.625
304.258322,-3.260535,5.093,4.034,3.626
263.677187,35.883671,4.485,3.809,3.626
145.3647,-10.502578,4.593,3.715,3.626
312.370786,40.714554,5.557,4.329,3.626
130.975016,-31.054008,4.828,3.813,3.626
131.506845,-46.04155,3.682,3.554,3.626
5.606187,13.482507,4.42,3.725,3.626
148.832911,44.008171,4.792,3.938,3.626
342.420777,-58.929344,4.656,3.73,3.626
127.992211,-60.390263,5.031,3.848,3.626
132.064337,-61.986774,5.287,4.174,3.626
238.599937,-60.549343,5.04,4.061,3.626
240.824776,-56.070602,5.077,4.124,3.626
67.50124,83.340401,4.245,3.822,3.626
288.768008,-0.094584,5.09,3.891,3.627
112.378037,19.633223,4.302,3.677,3.627
285.127464,-6.920162,5.195,4.006,3.627
355.269145,41.850521,4.641,3.804,3.627
272.067374,-55.691254,4.551,3.683,3.627
280.152712,-10.594499,5.593,4.537,3.627
258.332463,-39.736183,5.357,4.057,3.627
247.985105,38.85833,4.907,3.876,3.627
162.386963,-58.347736,4.92,4.043,3.627
192.09707,20.63711,4.702,3.789,3.627
264.22788,-36.165451,5.485,4.013,3.627
251.156249,12.237654,4.772,3.913,3.627
243.496983,-53.938911,5.223,4.065,3.627
352.194579,-5.38946,4.695,3.748,3.627
296.964224,-19.60305,5.03,4.038,3.628
111.427984,-3.106214,5.274,4.15,3.628
99.766759,-74.192764,5.029,4.116,3.628
292.109138,24.995422,4.589,3.829,3.628
300.037772,3.469915,4.934,3.803,3.628
330.041313,49.224773,5.355,4.065,3.628
88.785752,-54.95005,4.892,3.847,3.628
57.518335,44.967876,4.174,3.781,3.628
199.350772,-63.807682,5.21,4.12,3.628
316.67283,-20.180218,4.54,3.74,3.628
17.588048,77.945732,4.809,3.972,3.628
3.424045,29.294394,4.913,3.867,3.628
248.213741,-20.063299,5.372,4.027,3.629
268.370625,-20.337368,5.161,3.948,3.629
71.884103,27.685259,5.029,4.07,3.629
156.724379,-0.148472,4.768,3.795,3.629
101.565383,-33.32692,4.902,3.895,3.629
255.839931,-23.151627,4.876,3.766,3.629
169.748637,-48.712429,4.884,3.815,3.629
254.719674,-43.272617,5.261,3.97,3.629
281.32084,5.031761,5.615,4.492,3.629
82.067675,-59.146461,4.854,3.793,3.629
31.793181,60.247993,5.297,4.058,3.629
8.293261,54.894985,4.264,3.779,3.629
105.259947,10.738487,5.291,4.289,3.629
13.810983,20.301678,4.904,3.973,3.629
270.507375,-22.746708,5.26,4.002,3.63
83.347319,29.496283,5.212,4.087,3.63
115.349633,-9.215052,4.86,3.815,3.63
245.023004,-9.010346,5.053,3.859,3.63
93.479213,11.685343,5.151,3.979,3.63
248.850159,-49.314362,5.583,4.19,3.63
337.677536,63.95071,5.466,4.169,3.63
332.945931,74.045494,5.089,4.036,3.63
174.413068,-59.823345,4.896,4.076,3.63
202.30681,3.871426,4.684,3.748,3.63
219.026416,-84.148445,4.758,3.737,3.63
221.720897,-65.681297,5.843,4.461,3.63
206.733648,-77.820862,5.238,4.21,3.63
289.874325,10.845686,5.198,3.925,3.63
36.953689,57.097763,5.143,4.098,3.63
138.008703,-11.831226,4.821,3.854,3.631
147.116887,-37.636047,4.671,3.746,3.631
135.666491,23.916142,4.858,3.884,3.631
58.092,-46.581371,4.7,3.717,3.631
191.587527,-70.395554,5.117,4.089,3.631
142.018098,82.276802,4.952,3.914,3.631
212.363613,-62.19603,5.404,4.056,3.631
249.615676,-68.541725,5.152,4.098,3.631
155.693301,-62.535091,4.974,3.994,3.631
12.373074,-34.912754,5.001,3.936,3.632
169.941126,-52.614628,4.998,3.91,3.632
229.697842,59.521267,4.867,3.843,3.632
42.782591,-57.192539,4.711,3.739,3.632
14.508495,62.825527,5.175,4.04,3.632
268.854925,26.04999,4.998,4.239,3.632
252.31371,29.964697,4.561,3.789,3.632
329.654821,41.773476,4.847,4.173,3.632
270.901104,-16.85216,5.328,4.151,3.632
319.944994,13.561045,4.628,3.937,3.632
251.074423,-22.113411,6.255,4.766,3.632
326.600529,-32.714699,4.549,3.738,3.633
358.573296,32.592724,5.119,4.059,3.633
194.611516,-49.236221,4.981,3.878,3.633
215.014852,-45.129646,4.997,3.916,3.633
87.51119,9.871196,4.158,3.639,3.633
275.006618,14.530734,4.888,3.995,3.633
41.364532,-63.704563,4.304,3.675,3.633
357.99287,65.640549,4.803,3.977,3.633
192.899481,-58.484631,4.485,3.668,3.633
276.535189,-15.935598,4.879,3.842,3.633
243.667739,-49.204731,5.357,4.028,3.633
326.371946,44.546947,5.175,4.105,3.633
111.274445,-20.56263,5.174,4.102,3.633
56.552282,-25.531927,4.915,3.767,3.633
355.287088,-11.680648,4.239,3.704,3.634
50.077515,27.271769,5.118,3.956,3.634
69.933017,-16.963093,4.911,3.774,3.634
290.991574,32.723743,4.387,3.766,3.634
161.74851,-36.096455,4.805,3.734,3.634
208.032699,-41.459236,4.871,3.78,3.634
253.504319,-44.04678,5.343,4.002,3.634
212.536513,68.863342,4.084,3.532,3.634
248.408217,-48.170509,6.03,4.373,3.634
288.320585,4.516273,5.332,4.029,3.634
242.511569,-50.759815,4.75,3.746,3.634
312.238643,3.965669,5.024,3.863,3.634
220.290906,-59.587952,5.309,4.271,3.634
343.529649,-12.190409,4.663,3.782,3.635
265.322776,-19.490122,5.285,3.892,3.635
279.548183,-5.426387,5.516,4.162,3.635
280.74419,-4.545911,5.606,4.258,3.635
293.712158,29.462961,4.145,3.722,3.635
47.789411,61.224159,5.169,4.055,3.635
209.806009,-57.74461,4.945,3.844,3.635
142.449874,-49.911949,5.135,3.96,3.635
357.777555,36.126339,4.897,3.92,3.635
173.940096,-58.389339,4.899,3.918,3.635
142.085465,2.592768,5.052,4.027,3.635
187.290354,-73.035057,4.958,3.829,3.635
151.736414,-60.952751,5.135,4.065,3.635
208.894393,-67.287643,5.276,4.309,3.635
318.36824,48.253757,5.027,4.109,3.635
97.791664,16.938597,4.092,3.629,3.635
235.669201,31.708797,4.366,3.679,3.636
110.555897,38.995972,4.341,3.781,3.636
175.02043,42.025711,4.587,3.758,3.636
127.273311,-43.918854,4.619,3.743,3.636
222.551772,-47.447388,5.477,4.306,3.636
124.242059,59.189396,4.5,3.772,3.636
242.100705,-52.183411,5.288,3.978,3.636
116.577253,-54.563789,4.723,3.835,3.636
14.188417,38.499393,3.621,3.652,3.636
254.183257,-39.666267,6.532,4.802,3.636
205.5959,82.75238,4.201,3.695,3.636
285.82485,-2.788369,4.774,3.763,3.636
297.5917,4.779414,5.199,3.975,3.636
310.706205,19.185299,4.76,3.811,3.636
5.291699,25.338194,4.75,3.805,3.636
357.782458,12.7009,4.796,3.854,3.636
97.527488,23.478592,5.031,3.872,3.637
105.029277,29.772139,4.562,3.715,3.637
101.394709,-2.131267,5.068,4.178,3.637
116.071405,-21.865984,5.111,4.111,3.637
156.166969,-46.178978,4.914,3.816,3.637
90.595888,9.64732,3.73,3.598,3.637
314.557465,49.615494,5.1,4.137,3.637
88.358301,57.963497,4.869,3.971,3.637
122.323616,-56.674652,5.177,3.895,3.637
38.493418,71.294281,4.346,3.787,3.637
58.589575,51.477158,5.414,4.276,3.637
204.740936,-63.893867,5.277,4.097,3.637
331.756634,46.331909,5.002,4.072,3.637
31.69405,3.904132,4.79,3.857,3.637
263.128148,-34.861713,6.184,4.654,3.638
126.788039,-36.92355,4.516,3.784,3.638
347.256631,47.48093,4.988,3.989,3.638
278.32544,-8.730035,6.543,4.652,3.638
285.681266,61.483574,4.871,4.023,3.638
340.085374,60.203415,5.737,4.227,3.638
157.12282,-60.767048,4.902,3.845,3.638
252.686295,-38.114788,5.083,3.935,3.638
37.468952,69.281769,5.445,4.433,3.638
13.267469,61.123966,3.936,3.681,3.638
310.608935,9.424357,5.103,4.019,3.638
300.177486,36.571407,4.93,4.015,3.638
257.539146,-72.460854,5.185,4.075,3.638
309.967751,13.419596,4.599,3.906,3.638
276.725081,-48.117283,4.108,3.57,3.638
206.132584,-68.629753,5.343,4.341,3.638
256.571492,-20.638252,5.252,4.026,3.639
147.271506,-4.875489,4.739,3.888,3.639
296.943359,34.701813,4.862,3.908,3.639
